id;title;latin_title;classes;order;description;image_src;image_alt;continents;spread_note;biotop;biotopes_note;food;food_note;proportions;reproduction;attractions;projects_note;breeding;localities_title;localities_url;
300;"Tapír jihoamerický";"Tapirus terrestris";"Savci (Mammalia)";"Lichokopytníci (Perissodactyla)";"
Dospělí jsou jednobarevní, mláďata mají krycí světlé proužky a skvrny. Na předních nohou má 4, na zadních 3 prsty, opatřené kopýtky.
 

";"https://zoopraha.cz/images/lexikon-images/213_-_tapir_jihoamericky_-_Tomas_Adamec__TTT4266.jpg";"Foto: Tomáš Adamec, Zoo Praha";"Jižní Amerika";"tropická Jižní Amerika východně od And";"tropický les";"deštné lesy v okolí řek, bažinaté křoviny";"části rostlin";"tráva, vodní rostliny, výhonky, listy, plody";"délka těla 170–250 cm, délka ocasu 6–10 cm, výška v kohoutku 80–110 cm, hmotnost 110–250 kg";"Samice je březí 383–412 dny a rodí 1 mládě.";"Žijí většinou samotářsky a jen v době námluv se vyhledávají pomocí pachových značek i nejrůznějších hlasových projevů. Samice rodí dobře vyvinuté mládě, které má na rozdíl od dospělých tmavou srst se světlými podélnými proužky a tečkami, jež slouží jako dokonalé krycí zbarvení v hustém podrostu. V prvních dvou týdnech života totiž mládě zůstává v úkrytu, zatímco se matka vydává na pastvu. Během dvou měsíců kresba začíná blednout a v půl roce je mladý tapír zbarvený stejně jako jeho matka. V nebezpečí prchá do vody. 
";"''";"Pár jsme chovali v letech 1950−1957, poté se v zoo objevili až v roce 2004. První mládě, sameček Heřmánek, se narodilo v roce 2006.";"Dolní část zoo";"http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/areal/8660-dolni-cast-arealu"
301;"Tayra";"Eira barbara";"Savci (Mammalia)";"Šelmy (Carnivora)";"Eira, tayra, hyrare či kuna brazilská – to vše jsou názvy elegantní a štíhlé lasicovité šelmy ze Střední a Jižní Ameriky. Dlouhým huňatým ocasem a tvarem hlavy se podobá svým blízkým příbuzným, kunám. Když se slunce odrazí od světlejší srsti na hlavě, zazáří jako ze zlata. 
";"https://zoopraha.cz/images/lexikon-images/tayra.jpg";"Tayra, foto: archiv Zoo Praha";"Jižní Amerika";"Mexiko až severní Argentina a Trinidad";"tropický les";"lesy, travnaté oblasti";"plody";"hlavně živočichové (včetně ještěrů, plody";"Délka těla: 56–68 cm, ocas 37,5–40 cm 
Hmotnost: 4–5 kg";"březost 63–70 dní, počet mláďat 1–2";"Jako všechny lasicovité šelmy je značně přizpůsobivá a doupě si buduje jak ve stromových dutinách, tak v hustém podrostu nebo ve skalní puklině. Velmi obratně šplhá po stromech, kde také často loví malé drápkaté opice, zatímco na zemi pátrá po hlodavcích (poradí si i s plachým a hbitým agutim) či dokonce plazech, především leguánech. Jídelníček si doplňuje plody. Za potravou se vydává převážně za soumraku. Pokud ale obývá místa s dostatkem podrostu, v němž se může ukrýt, pak je aktivní i ve dne. Samice tayry je pečlivá matka, která svá bezmocná mláďata kojí až tři měsíce a ještě poté je nějakou dobu hlídá.  ";"''";"V pražské zoo chováme tayry od roku 2004, v roce 2011 jsme se pak dočkali prvního úspěšného odchovu.";"Horní část zoo";"http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/areal/8661-horni-cast-arealu"
302;"Tenkozobec opačný";"Recurvirostra avosetta";"Ptáci (Aves)";"Dlouhokřídlí (Chardriiformes)";"Má kontrastní černobílé zbarvení a dlouhé nohy.  Jméno „opačný“ dostal kvůli tvaru zobáku, jenž se ohýbá vzhůru, tedy opačným směrem, než je u ptáků běžné. ";"''";"''";"Evropa";"Hnízdí v mírném pásmu Evropy a v západní a Střední Asii. Zimuje v Africe a jižní Asii, část ptáků migruje pouze do jižnějších částí kontinentů.";"sladké vody";"mělké vodní plochy v otevřené krajině";"ryby";"vodní bezobratlí, zřídka i malé rybky";"délka těla 33–36 cm, délka ocasu 8,5–9 cm, délka křídla 22–23,5 cm, rozpětí křídel 76−80 cm, hmotnost 225–400 g";"počet vajec 3–4, inkubace 23–25 dní";"Jméno „opačný“ dostal tento pták ze skupiny bahňáků kvůli tvaru zobáku, jenž se ohýbá vzhůru, tedy opačným směrem, než je u ptáků běžné. Využívá ho při chytání drobných vodních bezobratlých, například korýšků, hmyzu či červů. ";"V České republice je chráněn jako kriticky ohrožený druh, protože hnízdí v počtu několika málo jedinců pouze v Jižních Čechách. Zastihnout ho zde můžete od přelomu března a dubna do července či srpna, poté odlétá na zimoviště.";"Záznamy o tenkozobcích jsou bohužel neúplné. Obývali starý pavilon vodních ptáků (dnešní Sečuán) až do jeho uzavření. V novodobé historii zoo je chováme od roku 2010.";"Sečuán - pavilon ptáků z podhůří Himálaje";"http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/pavilony/1441-secuan-pavilon-ptaku-z-podhuri-himalaje"
303;"Timálie sečuánská";"Liocichla omeiensis";"Ptáci (Aves)";"Pěvci (Passeriformes)";"
Má celkově olivově šedé zbarvení, na křídlech jsou červená pole a také na šedých tvářích má nádech červené barvy.

 
";"https://zoopraha.cz/images/lexikon-images/timalie_secuanska_-_Antonin_Vaidl.jpg";"Timálie sečuánská, foto: Antonín Vaidl, Zoo Praha";"Asie";"malé území středního Sečuánu v Číně";"listnatý a smíšený les";"listnaté vždyzelené lesy s podrostem, křoviny v nadmořské výšce 600–2 400 m";"rostliny i živočichové";"bezobratlí, plody";"délka 19–20,5 cm, hmotnost 50–60 g";"Samice snáší 3–4 vajíčka, doba je inkubace 13 dní.";"Je velmi nenápadná a plachá. Potravu shání v husté vegetaci do 4 m nad zemí. Na stavbu hnízda používá mech, tenké větvičky, stébla trav nebo listy bambusů i jiných rostlin. ";"Je zařazena do Červeného seznamu ohrožených druhů IUCN. Ohrožuje ji postupná fragmentace prostředí.";"Chováme je od roku 1997 a v zoo dosud žije i první mládě, které se vylíhlo v roce 2001.";"Sečuán - pavilon ptáků z podhůří Himálaje";"http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/pavilony/1441-secuan-pavilon-ptaku-z-podhuri-himalaje"
304;"Toko žlutozobý";"Tockus flavirostris";"Ptáci (Aves)";"Srostloprstí (Coraciiformes)";"Toko žlutozobý je spíše menší druh s výrazně bíle skvrnitým peřím na křídlech. Samec i samice mají dlouhý žlutý až žlutooranžový zobák, samec se navíc pyšní nízkou přilbou, sahající až ke špičce. Lysina kolem očí je šedá.
";"https://zoopraha.cz/images/lexikon-images/toko_zlutozoby_-_Tomas_Adamec.jpg";"Foto: Tomáš Adamec, Zoo Praha";"Afrika";"od Etiopie a Somálska po Ugandu a Tanzanii";"listnatý a smíšený les";"savany, křoviny, řídké lesy";"bezobratlí";"hmyz a další bezobratlí, příležitostně plody";"délka těla 23–29 cm (z toho zobák 6,5–8 cm),délka ocasu 18–21 cm, délka křídla 16–19 cm , hmotnost 170-275 g";"Počet vajec 2–3, inkubace 23–25 dní.";"Jeho oblíbenou potravou jsou všekazi, saranče a kobylky. Často ho proto lze zastihnout ve společnosti mangust, které hmyz vyruší, takže ho toko snadno sbírá. Stejně rád si pochutná i na štírech, stonožkách, malých hlodavcích nebo plodech. Jako u většiny zoborožců samec v době hnízdění krmí samici a poté i mláďata, dokud neopustí hnízdo.";"''";"První tokové přišli v roce 2004 a pocházeli z přírody. Samici vystřídala jiná, odchovaná v Zoo Zlín-Lešná. Tento pár se stal zakladatelem chovu a od roku 2010 se návštěvníci setkávají nejen s ním ale i s některými z jejich mláďat.";"Ptačí svět";"http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/expozicni-celky/5807-ptaci-svet"
306;"Tučňák Humboldtův";"Spheniscus humboldti";"Ptáci (Aves)";"Tučňáci (Sphenisciformes)";"Má protáhlý tvar těla vhodný k plavání, veslovitá křídla a nohy, opatřené plovacími blánami, posunuté dozadu. Tučňák Humboldtův má souvislý černý pás táhnoucí se od boků přes hruď a bílé hrdlo, od kterého se táhne bílý proužek až nad oko.
";"https://zoopraha.cz/images/lexikon/tučňák_Humboldtův_0.jpg";"Tučňák Humboldtův, foto: archiv Zoo Praha";"Jižní Amerika";"západní pobřeží Jižní Ameriky a přilehlá část Tichého oceánu";"poušť a polopoušť";"skalnatá pobřeží, moře";"ryby";"ryby, mořští bezobratlí";"délka těla 65–67 cm, délka ocasu 2–3,5 cm, hmotnost  3,5–6 kg";"počet vajec 2, inkubace 40–42 dny";"Tučňáci patří k ptákům skvěle přizpůsobeným k životu ve vodě. Jejich vzhled se za posledních 45 milionů let příliš nezměnil. Většina druhů dnes obývá chladnější vody jižních moří, neplatí to však pro všechny. Dalo by se říci, že tučňák Humboldtův patří k teplomilným druhům. Vyskytuje se sice na jižní polokouli, ale svým areálem zasahuje až k rovníku. Jinak se ovšem vzhledem ani způsobem života od svých příbuzných neliší. Zatímco se na souši jen kolébá, ve vodě doslova létá rychlostí až 35 km/h. Hnací silou je při tom pohyb křídel, zatímco nohy slouží jako kormidlo. Ryby i další mořské živočichy včetně hlavonožců a korýšů chytá ostrým zobákem. Loví je pod hladinou, někdy v dost velké hloubce. V době hnízdění vytváří páry, které si budují hnízdo ve vhodné terénní skulině a společně pečují o mláďata.";"''";"
Pražská zoo chová tučňáky Humboldtovy už od začátku 60. let 20. století a v současné době patří k úspěšným evropským chovatelům. Dosud se nám podařilo odchovat více než stovku mláďat. Současná skupina je tvořena nejen ptáky, kteří se vylíhli v Praze (nejstaršímu z nich, samci Karlíkovi, bylo v únoru 2014 právě 20 let), jednak jedinci z jiných zoo, hlavně z Plzně a Mannheimu. Mají k dispozici pavilon s umělými skálami, v nichž se nacházejí hnízdní niky, a přírodně pojatý výběh s prostorným bazénem. Krmíme je třikrát denně mořskými rybami, které jim ještě přisolujeme a přidáváme vitaminy a minerální látky.
 
";"Pavilon tučňáků";"http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/pavilony/1450-pavilon-tucnaku"
307;"Turako bělobřichý";"Corythaixoides leucogaster";"Ptáci (Aves)";"Kukačky (Cuculiformes)";" Má celkově šedavé zbarvení s ostře ohraničenou bílou spodní částí těla. Dlouhý ocas je šedočerný, s širokým bílým pruhem uprostřed. V letu je nápadná bílá křídelní skvrna. Samec má zobák šedý, samice hráškově zelený.";"''";"''";"Afrika";"od Etiopie a Somálska po Tanzanii";"tropický les";"suché akáciové savany s roztroušenými stromy do 1 300 m n. m.";"plody";"bezobratlí (všekazi, saranče), plody, květy akácií";"délka těla 25 cm, délka ocasu 24,5 cm, délka křídla 22,5 cm, hmotnost 224–275 g";"Samice snáší 2–3 vejce, doba inkubace trvá 27–28 dní.";"Jako všichni turakové je to společenský pták, který žije v trvalých párech. Oba rodiče staví v korunách stromů neuspořádané hnízdo a společně se také starají o mláďata, která krmí natrávenou potravou, kterou jim vyvrhují na okraj hnízda. Hodně času tráví na zemi, i když dovede obratně šplhat. Pomáhá si při tom čtvrtým prstem, který dokáže otočit dopředu i dozadu.";"''";"Chováme je od roku 2005 a první odchov se podařil hned v roce 2006.";"Ptačí svět";"http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/expozicni-celky/5807-ptaci-svet"
308;"Urzon kanadský";"Erethizon dorsatum";"Savci (Mammalia)";"Hlodavci (Rodentia)";"
Urzon se sice podobá starosvětským dikobrazům, ve skutečnosti má však mnohem blíže k morčatům. Jeho ostny jsou opatřené drobnými háčky. Má převážně hnědo-šedé zbarvení. Chlupy a ostny na hřbetě bývají žlutě pruhované a mají bílou špičku.
 

";"https://zoopraha.cz/images/lexikon-images/urzon_kanadsky_1.jpg";"Urzon kanadský, foto: archiv Zoo Praha";"Severní Amerika";"téměř celá Severní Amerika kromě nejsevernějších oblastí, na jih po severní Mexiko";"jehličnatý les";"jehličnaté i smíšené lesy, otevřená krajina s křovinami";"části rostlin";"různé části rostlin včetně jehličí a kůry stromů";"délka těla 65–68 cm, délka ocasu 14,5–30 cm, výška v kohoutku až 30 cm, hmotnost  3,5–7 kg";"březost 205–217 dní, počet mláďat 1";"Urzon si nehrabe nory, ale naopak výborně šplhá. Je k tomu vybaven dlouhými ostrými drápy a přilnavým povrchem dlaní i chodidel. Na stromech spí, stočen do koule, a to často i na nečekaně tenkých větvích. Pokud nejsou stromy k dispozici, vyhledává úkryt ve vhodné skalní skulině. Svou hlavní potravu – pupeny, listy (včetně jehličí), kůru, plody i květy – hledá na stromech i na zemi. Je aktivní v noci. Urzon je samotář a veškerou péči o mládě zajišťuje samice. Podobně jako u morčat se mládě urzona rodí dobře vyvinuté, s otevřenýma očima a osrstěné. Během několika dní je schopné samo vyšplhat na strom";"''";"Urzony jsme chovali již v letech 1958−1993. Návštěvníci je vídali v takzvaných kruzích u hlavního vchodu. Poté nastala desetiletá přestávka v chovu a další zvířata přišla v roce 2003. První mládě bylo úspěšně odchováno v roce 1959.";"Horní část zoo";"http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/areal/8661-horni-cast-arealu"
309;"Ústřičník velký";"Haematopus ostralegus";"Ptáci (Aves)";"Dlouhokřídlí (Chardriiformes)";"
Díky kontrastnímu zbarvení a pronikavému hlasu je nezaměnitelný. Je téměř celý černý, jen hruď a břicho má bílé. Typický je svítivě oranžový zobák a růžové nohy. V letu je patrný bílý křídelní pásek. Samec a samice vypadají stejně, mláďata mají hnědočerný hřbet, šedé nohy a černou špičku zobáku.
 
";"''";"''";"Evropa";"pobřeží i vnitrozemí severní Evropy, na východ po okolí Kaspického moře, části pobřeží východní a jižní Asie, západní a severovýchodní Afrika, Nový Zéland - částečně tažný";"sladké vody";"mořské pobřeží, okolí sladkých vod";"bezobratlí";"mlži, korýši a další bezobratlí";"délka těla 20–24 cm, délka ocasu 10–11,5 cm, délka křídla 23,7–27 cm, hmotnost  0,4–0,8 kg";"počet vajec 2–6, inkubace 24–26 dní";"Název napovídá, kde bychom měli tohoto bahňáka hledat: na březích moří nebo velkých vnitrozemských jezer. Živí se totiž hlavně korýši a mlži, které odtrhává od skal nebo sbírá a obratně otevírá silným zobákem. V oblastech, kde je takové potravy nedostatek, se spokojí i s jinými bezobratlými, které najde v bahně. Ústřičníci se sdružují do různě početných skupin, jejichž členové se dorozumívají dobře slyšitelným zvonivým voláním. U nás je lze velmi vzácně zastihnout v době jarního nebo podzimního tahu, kdy se ptáci stěhují z hnízdišť na severních pobřežích Eurasie do zimovišť ve Středomoří. Ústřičníci jsou na svou velikost nezvykle dlouhověcí – dožívají se až 40 let.";"''";"Ústřičníci bývali obyvateli pavilonu vodních ptáků již v 70. letech, ale novodobá historie chovu začala v roce 1998 příchodem páru ze zoo v Arnhemu. První úspěšný odchov se podařil v roce 2001.";"Ptačí mokřady";"http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/expozicni-celky/1685-ptaci-mokrady"
310;"Užovka nosatá";"Rhynchophis boulengeri";"Plazi (Reptilia)";"Šupinatí (Squamata)";"
Je štíhlá, má zelené zbarvení a bělavou spodní stranu hlavy. Oko je opticky maskované černým pruhem táhnoucím se od nozdry ke koutku tlamy. Mláďata do dvou let věku jsou tmavě skvrnitá na světle šedohnědém.
 
";"''";"''";"Asie";"severní Vietnam a jihozápadní Čína";"tropický les";"hornaté oblasti – hustě zarostlé vlhké lesy 800−2 000 m n. m. s množstvím jezer a potoků";"živá kořist";"malí obratlovci, převážně savci";"Délka těla 100–150 cm, z toho 20–25 % připadá na ocas.";"počet vajec 5–10, inkubace 55–63 dní při teplotě 27–28 °C";"Většinu času tráví na stromech, ale v noci slézá i na zem. Chladné období přečkává ve stavu strnulosti. Cítí-li se ohrožena, prudce kmitá ocasem. Funkce výrůstku na nose není přesně objasněná, ale nejspíš je maskovací – opticky narušuje tvar hlavy, takže had dokonaleji splývá s okolím. Na rozdíl od většiny druhů zeleně zbarvených stromových užovek z jihovýchodní Asie je v chovu klidná, nekousavá.";"''";"Chovali jsme je v letech 1991−2000 a pak opět od roku 2006.";"Terárium";"http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/pavilony/5814-terarium"
311;"Užovka podplamatá";"Natrix tessellata";"Plazi (Reptilia)";"Šupinatí (Squamata)";"Má silné tělo, malou hlavu a šedohnědé, hnědočervené až olivové zbarvení s černými a žlutými skvrnami na hřbetě. Od zmije se odlišuje nejen chybějící klikatou čárou, ale zejména výraznýma vystouplýma očima s kruhovou zornicí. Podobně jako zmije se vyznačuje výraznou pohlavní dvojtvárností − samečci jsou drobní štíhlí hádci, zatímco samice mají sklon k bachratosti a měří kolem jednoho metru.
";"https://zoopraha.cz/images/lexikon/Užovka_podplamatá_NET_02.jpg";"Užovka podplamatá, foto: archiv Zoo Praha";"Evropa";"střední až jihovýchodní Evropa, severovýchodní Afrika, dál na východ přes jižní Rusko po Střední Asii a Čínu";"listnatý a smíšený les";"jižní svahy teplých říčních údolí, mělčiny na březích řek";"živá kořist";"ryby, obojživelníci";"délka 80−110 cm, hmotnost 80−500 g";"Samice klade 5-35 vajíček, inkubace trvá 6-7 týdnů.";"Je vázána na vodu, i když k zimování si vybírá vyvýšená místa na suchých svazích. Pro kořist se potápí a vynáší ji na břeh. Hodně času tráví sluněním, nejraději má větve sahající nad vodu. Mláďata se líhnou obvykle v září. Zůstávají však v úkrytu a teprve následujícího jara ho opouštějí a začínají lovit.";"''";"Lovecká teritoria užovek podplamatých žijících v zoo sice leží pod svahem na břehu řeky či mlýnského náhonu, ale na skalním svahu, kde také zimují, tráví většinu života. K vodě se vydávají v průběhu dubna, zpátky na svahu se první nedočkavé samičky objeví již začátkem srpna. V expozici na Zakázance, kde je návštěvníci nacházejí od jara 2014, mají užovky vodní nádrž, takže jim k přirozenému životu nic nechybí.";"Horní část zoo";"http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/areal/8661-horni-cast-arealu"
312;"Zebra Böhmova";"Equus quagga boehmi";"Savci (Mammalia)";"Lichokopytníci (Perissodactyla)";"Poznávacím znakem zebry Böhmovy, která je jednou z nejhojnějších zeber vůbec, jsou široké tmavé pruhy na bílém podkladě, které přecházejí i na hřívu.
";"https://zoopraha.cz/images/lexikon-images/zebra_Bo_lhmova_4.jpg";"Zebra Böhmova, foto: Tereza Mrhálková, Zoo Praha";"Afrika";"východní a jihovýchodní Afrika";"travnaté území";"suché savany, buš";"části rostlin";"trávy, byliny,  listy";"délka těla 220–250 cm, délka ocasu 47–57 cm, výška v kohoutku 110–140 cm, hmotnost 170–320 kg";"Samice je březí 12 měsíců a rodí 1 mládě.";"Představuje jeden z poddruhů takzvaných stepních zeber. Vyskytuje se až do nadmořské výšky 4 500 m n. m., nejčastěji však stáda těchto zeber zastihneme v nižších polohách v savaně a buši, vždy poblíž vody, za kterou někdy putují i na velké vzdálenosti. V období migrací se sdružují do tisícových agregací, velmi často společně s pakoni i jinými antilopami. Základem společenského uspořádání stád jsou harémy vedené jedním hřebcem, jindy se jedná o skupiny klisen nebo mladých hřebečků. ";"''";"Zebry Böhmovy chovala pražská zoo ve dvou vlnách. Poprvé to bylo v letech 1949−1970, podruhé od roku 2004. V první etapě bylo odchováno 15 mláďat. V druhé jsme zpočátku chovali jen klisny, ke kterým se hřebec připojil v roce 2014.";"Horní část zoo";"http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/areal/8661-horni-cast-arealu"
313;"Zebra Grévyho";"Equus grevyi";"Savci (Mammalia)";"Lichokopytníci (Perissodactyla)";"Je největší ze všech zeber, od nichž se odlišuje i hustým a úzkým pruhováním a zakulacenými ušními boltci.
";"https://zoopraha.cz/images/lexikon-images/zebra_Gre_uvyho_1.jpg";"Zebra Grévyho, foto: Tereza Mrhálková, Zoo Praha";"Afrika";"nesouvisle část Etiopie a Keni";"poušť a polopoušť";"suchá savana, buš, polopouště";"části rostlin";"tráva, byliny, listy";"délka těla 2,5–3 m, délka ocasu 40–75 cm, výška v kohoutku 1,4–1,6 cm, hmotnost 350–450 kg";"Samice je březí 390–400 dní a rodí 1 mládě.";"Zebry Grévyho vytvářejí jen menší skupinky, které vede dominantní hřebec. Ten si území i samice hlídá a brání před případnými soupeři. Zebry jsou lichokopytníci a došlapují na špičku prostředního prstu opatřenou tvrdým kopytem. Kopáním se také brání a zvláště v zadních nohou mají obrovskou sílu. Na rozdíl od takzvaných stepních druhů zeber se zebra Grévyho nesdružuje do příliš početných stád. Nepodniká také dlouhé migrace v období dešťů, protože není tak silně závislá na vodě. Menší skupinky vede dominantní hřebec, který ve svém území žádného konkurenta nesnese. Proto také když se narodí v zoo hřebeček, musí v době dospívání stádo opustit. ";"Zebra Grévyho patří k nejohroženějším druhům velkých afrických savců a v Červeném seznamu IUCN je zařazena jako ohrožený druh. K hlavním hrozbám, kterým zebry čelí, patří úbytek zdrojů vody a vhodných biotopů. V prvním případě je to důsledek odvádění vody z řek pro účely zavlažování, v druhém přeměna přirozené savany v pastviny a s tím související potravní konkurence dobytka. K tomu se přidává přímý lov a nemoci přenosné z domácích zvířat. V současné době žije v přírodě jen asi 750 zeber Grévyho.";"Zebry Grévyho byly v pražské zoo chovány již v letech 1953−1961 a pak nově od roku 1972.";"Africký dům";"http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/pavilony/2363-africky-dum"
314;"Zebu zakrslý";"Bos indicus";"Savci (Mammalia)";"Sudokopytníci (Artiodactyla)";"Všechny typy zebuů poznáte podle nápadného hrbu, sklopených uší, štíhlého těla a úzké, protažené hlavy.
";"https://zoopraha.cz/images/lexikon-images/zebu_zakrslz_i_-_archiv_zoo.jpg";"Zebu zakrslý, foto: archiv Zoo Praha, Zoo Praha";"Asie";"domácí zvíře - pochází z Indie";"travnaté území";"Je chován hlavně v teplých oblastech.";"části rostlin";"tráva, seno, granule";"výška v kohoutku 1–1,2 m, hmotnost  90–130 kg";"březost 290 dní, počet mláďat 1 (2)";"Zebu zakrslý, jehož původ bychom museli hledat v Indii, ačkoliv v dnešní době je řídce rozšířen v chovech na mnoha místech světa, je nejmenším plemenem domácího skotu a jedním z mnoha plemen ze skupiny zebuů. Ti patří mezi jedny z nejdéle domestikovaných domácích zvířat světa – byli vyšlechtěni již před 10 000 lety. Dlouho se vedly spory o to, zda jsou zebu jen zvláštní skupinou plemen tura domácího, charakteristickou nápadným hrbem nad lopatkami, nebo zda se vyvinuli z jiného předka. Dnes se odborníci kloní spíše k názoru samostatného původu zebu, kteří nejspíš vznikli v Indii a časem se rozšířili do tropů mnoha částí světa. V tropických oblastech zebu nahrazují „klasické“ krávy. Nedávají sice tolik mléka, ale jsou nenároční, skromní a odolnější vůči vysokým teplotám i tropickým nemocem. Mohou být využíváni také jako tažná síla. Hrb vyplněný tukem jim slouží jako zásobárna energie.";"''";"Chováme je od roku 2009.";"Dětská zoo";"http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/expozicni-celky/1463-detska-zoo"
315;"Zejozob africký";"Anastomus lamelligerus";"Ptáci (Aves)";"Brodiví (Ciconiiformes)";"Zejozobové dělají svému jménu čest, protože mají čelisti dlouhého zobáku mírně ohnuté proti sobě tak, že se dotýkají špičkami, ale jinak mezi nimi zůstává štěrbina. Zajímavé je, že mláďata mají zobák normálně tvarovaný a štěrbina se vytvoří až v dospělosti.
";"https://zoopraha.cz/images/lexikon/zejozob_africky.jpg";"Zejozob africký, foto: archiv Zoo Praha";"Afrika";"subsaharská Afrika, západní Madagaskar";"travnaté území";"vlhká savana se stromy, okolí vod, mokřady, mangrove";"bezobratlí";"vodní měkkýši";": délka těla 64–76 cm, délka ocasu 16–18 cm, délka křídla 36,5–42 cm, hmotnost  1–1,8 kg";"počet vajec 3–4, inkubace 25–30 dní";"Zvláštní tvar zobáku je přizpůsobením k dobývání těl měkkýšů z pevných schránek – ulit či lastur. Horní čelist používá zejozob k přidržení měkkýše, zatímco dolní čelistí přeřízne svěrací svaly lastur nebo oddělí tělo plže ukryté v ulitě. Zejozobové žijí v trvalých párech. Hnízdí v koloniích, často s jinými druhy ptáků. Ploché hnízdo z klacíků se nachází na stromě nebo v rákosí a je poměrně malé. Na vejcích sedí střídavě oba rodiče, kteří také společně krmí mláďata.";"''";"První zejozob žil v zoo krátce v letech 1956−1957, ale soustavný chov začal v roce 1996. Tehdy přišel pár, který se stal zakladatelem chovu. První mládě úspěšně odchoval v roce 2011.";"Ptačí mokřady";"http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/expozicni-celky/1685-ptaci-mokrady"
317;"Zubr";"Bison bonasus";"Savci (Mammalia)";"Sudokopytníci (Artiodactyla)";"Zubři jsou blízce příbuzní bizonů, od kterých se však liší především celkovým vzhledem. Bizoni žijí v otevřené krajině, a tak mají statnou postavu a především masivní předek těla. Zubři jsou vysloveně lesní zvířata, a proto jsou štíhlí, jakoby ze stran smáčknutí, aby se mohli snadno prodírat mezi stromy.";"https://zoopraha.cz/images/lexikon/zubr_evropský_4.jpg";"zubr evropský 4";"Evropa";"původně většina Evropy a na východ po Volhu a Kavkaz, dnes jen v chráněných územích ve střední a východní Evropě";"listnatý a smíšený les";"souvislé listnaté nebo smíšené lesy";"části rostlin";"tráva, listy, výhonky, kůra";"délka těla 2,5–3,5 m, délka ocasu 60–80 cm, výška v kohoutku 1,8–2 m, hmotnost  350–1350 kg";"Samice je březí 260–270 dní a rodí 1 mládě.";"Zubři žijí v menších smíšených nebo samčích skupinách nepříbuzných zvířat. Jsou aktivní hlavně ráno a navečer, kdy se vydávají za potravou. V této době mohou opustit les a pást se i na lesních mýtinách nebo horských loukách. Samice se před porodem oddělí od stáda a vrací se k němu až po několika dnech, kdy je mládě dost silné na to, aby následovalo dospělé.";"Zatímco s bizony se můžete setkat jen v Severní Americe, se zubry zase jen v Evropě. Jejich osud byl však mnohde ještě horší než v případě bizonů. V Evropě byl poslední přeživší jedinec odchycen v roce 1921, na Kavkaze byl zubr zcela vyhuben v roce 1925. Přitom kdysi obýval celou Evropu a zasahoval až k Bajkalu a na Sibiř. Osud zubrů by byl pravděpodobně zpečetěn úplně, nebýt chovu v zoologických zahradách a úsilí dr. Emy Mohrové, která zorganizovala soustředěný chov, takže bylo možné začít zubry vypouštět do rezervací a dnes už i mimo ně. Také pražská zoo se zapojila do programu reintrodukce zubrů v Polsku – zatím odešli čtyři zubři do Národního parku Biezcady";"V pražské zoo žil první zubr již v roce 1932. Byl to „litevský“ zubr, samec, o jehož osudu se, bohužel, záznamy nedochovaly. V letech 1948−1953 žil v zoo samec Platan, po něm přišel v roce 1954 samec Putnik a od té doby chov trvá dodnes. Do roku 2014 se narodilo více než 90 mláďat, která tradičně dostávají jméno začínající písmenem P.";"Horní část zoo";"http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/areal/8661-horni-cast-arealu"
